# BUSCO version is: 2.0.1 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /home/deepseq/tool/BUSCO_v2.0.1/BUSCO.py -i Trinity.fasta.ca -o 202011110210-B1YMW2LFF1NY5T3G_DE_trans -l /home/deepseq/tool/BUSCO_v2.0.1/embryophyta_odb9/ -m tran -c 32 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG09360DJS	Duplicated	C0000249002_TRINITY_DN25868_c5_g1_i5	430.7	298
EOG09360DJS	Duplicated	C0000249006_TRINITY_DN25868_c5_g4_i1	431.3	298
EOG09360DJS	Duplicated	C0000249019_TRINITY_DN25868_c5_g1_i9	431.5	298
EOG09360DKG	Complete	C0000052480_TRINITY_DN17311_c0_g1_i3	589.0	323
EOG09360DKW	Complete	C0000292526_TRINITY_DN12560_c0_g1_i1	604.5	343
EOG09360DLF	Duplicated	C0000016449_TRINITY_DN26579_c0_g1_i8	452.4	280
EOG09360DLF	Duplicated	C0000016450_TRINITY_DN26579_c0_g1_i9	526.5	316
EOG09360DLF	Duplicated	C0000016452_TRINITY_DN26579_c0_g2_i7	526.5	316
EOG09360DLX	Duplicated	C0000167004_TRINITY_DN28042_c8_g1_i3	574.7	379
EOG09360DLX	Duplicated	C0000167006_TRINITY_DN28042_c8_g1_i5	523.8	352
EOG09360DLX	Duplicated	C0000167012_TRINITY_DN28042_c8_g1_i11	574.0	379
EOG09360DM6	Duplicated	C0000288017_TRINITY_DN23222_c0_g1_i2	567.1	321
EOG09360DM6	Duplicated	C0000288020_TRINITY_DN23222_c0_g1_i5	566.9	321
EOG09360DMR	Duplicated	C0000222718_TRINITY_DN25556_c0_g1_i3	467.3	287
EOG09360DMR	Duplicated	C0000222725_TRINITY_DN25556_c0_g1_i7	467.2	287
EOG09360DMR	Duplicated	C0000222730_TRINITY_DN25556_c0_g1_i9	467.1	287
EOG09360DNG	Duplicated	C0000148754_TRINITY_DN13656_c0_g1_i1	586.1	293
EOG09360DNG	Duplicated	C0000148755_TRINITY_DN13656_c0_g2_i1	586.0	293
EOG09360DP5	Duplicated	C0000083545_TRINITY_DN30084_c0_g2_i2	516.7	342
EOG09360DP5	Duplicated	C0000083547_TRINITY_DN30084_c0_g1_i3	516.6	342
EOG09360DP5	Duplicated	C0000083551_TRINITY_DN30084_c0_g2_i3	516.7	342
EOG09360DQD	Missing
EOG09360DQK	Duplicated	C0000241728_TRINITY_DN26821_c1_g2_i1	608.2	337
EOG09360DQK	Duplicated	C0000241755_TRINITY_DN26821_c1_g3_i3	606.9	336
EOG09360DR9	Duplicated	C0000204238_TRINITY_DN23598_c0_g1_i1	504.3	311
EOG09360DR9	Duplicated	C0000204240_TRINITY_DN23598_c0_g2_i1	504.4	311
EOG09360DR9	Duplicated	C0000204242_TRINITY_DN23598_c0_g2_i2	505.3	311
EOG09360DRR	Duplicated	C0000077461_TRINITY_DN18663_c0_g1_i1	500.9	287
EOG09360DRR	Duplicated	C0000077463_TRINITY_DN18663_c1_g1_i2	501.7	287
EOG09360DTF	Duplicated	C0000029249_TRINITY_DN26781_c1_g1_i1	624.5	482
EOG09360DTF	Duplicated	C0000029250_TRINITY_DN26781_c1_g1_i2	624.6	482
EOG09360DUR	Duplicated	C0000204316_TRINITY_DN23550_c0_g1_i3	448.0	312
EOG09360DUR	Duplicated	C0000204320_TRINITY_DN23550_c0_g2_i3	448.0	312
EOG09360DV4	Duplicated	C0000237793_TRINITY_DN29826_c1_g1_i2	471.8	274
EOG09360DV4	Duplicated	C0000237793_TRINITY_DN29826_c1_g1_i2	541.3	319
EOG09360DV4	Duplicated	C0000237794_TRINITY_DN29826_c1_g1_i3	497.9	292
EOG09360DV4	Duplicated	C0000237794_TRINITY_DN29826_c1_g1_i3	540.7	319
EOG09360DV4	Duplicated	C0000237816_TRINITY_DN29826_c1_g1_i20	540.9	319
EOG09360DV6	Duplicated	C0000019353_TRINITY_DN25283_c0_g2_i4	417.0	283
EOG09360DV6	Duplicated	C0000019355_TRINITY_DN25283_c0_g1_i5	416.5	283
EOG09360DV6	Duplicated	C0000019356_TRINITY_DN25283_c0_g2_i5	416.6	283
EOG09360DV8	Duplicated	C0000203554_TRINITY_DN23587_c0_g1_i1	551.7	371
EOG09360DV8	Duplicated	C0000203554_TRINITY_DN23587_c0_g1_i1	551.7	371
EOG09360DV8	Duplicated	C0000203555_TRINITY_DN23587_c0_g1_i2	551.8	371
EOG09360DV8	Duplicated	C0000203555_TRINITY_DN23587_c0_g1_i2	551.8	371
EOG09360DV8	Duplicated	C0000203556_TRINITY_DN23587_c0_g1_i3	553.3	371
EOG09360DV9	Fragmented	C0000081288_TRINITY_DN81289_c0_g1_i1	191.6	168
EOG09360DVA	Duplicated	C0000055013_TRINITY_DN30243_c2_g1_i1	441.0	280
EOG09360DVA	Duplicated	C0000092814_TRINITY_DN27154_c5_g1_i2	440.3	280
EOG09360DVB	Duplicated	C0000015882_TRINITY_DN26532_c0_g1_i2	587.3	354
EOG09360DVB	Duplicated	C0000015882_TRINITY_DN26532_c0_g1_i2	596.2	361
EOG09360DVB	Duplicated	C0000015888_TRINITY_DN26532_c0_g1_i8	598.4	361
EOG09360DVB	Duplicated	C0000015893_TRINITY_DN26532_c0_g1_i13	595.7	361
EOG09360DVB	Duplicated	C0000015893_TRINITY_DN26532_c0_g1_i13	595.7	361
EOG09360DVY	Duplicated	C0000104004_TRINITY_DN28960_c0_g2_i7	571.5	290
EOG09360DVY	Duplicated	C0000104014_TRINITY_DN28960_c0_g2_i10	593.9	314
EOG09360DVY	Duplicated	C0000104017_TRINITY_DN28960_c0_g2_i11	572.1	290
EOG09360DW4	Duplicated	C0000049223_TRINITY_DN26086_c2_g2_i3	632.9	389
EOG09360DW4	Duplicated	C0000049233_TRINITY_DN26086_c2_g2_i5	632.5	389
EOG09360DW4	Duplicated	C0000049242_TRINITY_DN26086_c2_g1_i14	633.0	389
EOG09360DWB	Duplicated	C0000276504_TRINITY_DN30436_c2_g2_i2	562.9	306
EOG09360DWB	Duplicated	C0000276510_TRINITY_DN30436_c2_g1_i7	562.1	291
EOG09360DWT	Duplicated	C0000054098_TRINITY_DN30297_c3_g4_i2	672.2	343
EOG09360DWT	Duplicated	C0000277063_TRINITY_DN30437_c7_g2_i3	672.7	343
EOG09360DX3	Duplicated	C0000225142_TRINITY_DN24950_c0_g1_i6	680.1	329
EOG09360DX3	Duplicated	C0000225147_TRINITY_DN24950_c0_g1_i11	679.2	329
EOG09360DX3	Duplicated	C0000225148_TRINITY_DN24950_c0_g1_i12	679.1	329
EOG09360DZZ	Duplicated	C0000127784_TRINITY_DN14323_c0_g1_i1	669.1	307
EOG09360DZZ	Duplicated	C0000189589_TRINITY_DN22013_c0_g1_i1	669.1	307
EOG09360DZZ	Duplicated	C0000189592_TRINITY_DN22013_c0_g1_i3	669.0	307
EOG09360E00	Duplicated	C0000130193_TRINITY_DN29423_c0_g1_i5	489.6	269
EOG09360E00	Duplicated	C0000130194_TRINITY_DN29423_c0_g2_i2	491.2	269
EOG09360E00	Duplicated	C0000130215_TRINITY_DN29423_c0_g2_i12	491.2	269
EOG09360E12	Missing
EOG09360E3A	Duplicated	C0000212470_TRINITY_DN24083_c0_g1_i2	384.1	260
EOG09360E3A	Duplicated	C0000212472_TRINITY_DN24083_c0_g1_i4	384.5	260
EOG09360E3A	Duplicated	C0000212484_TRINITY_DN24083_c0_g1_i16	383.8	260
EOG09360E4D	Duplicated	C0000135663_TRINITY_DN20038_c0_g1_i1	512.6	279
EOG09360E4D	Duplicated	C0000135664_TRINITY_DN20038_c0_g1_i2	590.1	338
EOG09360E4D	Duplicated	C0000135667_TRINITY_DN20038_c0_g2_i2	512.3	279
EOG09360E5A	Duplicated	C0000123557_TRINITY_DN29684_c0_g4_i2	530.3	326
EOG09360E5A	Duplicated	C0000123563_TRINITY_DN29684_c0_g4_i3	457.1	275
EOG09360E7L	Duplicated	C0000110933_TRINITY_DN24182_c0_g1_i1	519.8	270
EOG09360E7L	Duplicated	C0000110950_TRINITY_DN24182_c0_g2_i7	519.6	270
EOG09360E7L	Duplicated	C0000307711_TRINITY_DN25129_c1_g1_i7	516.2	270
EOG09360E9S	Duplicated	C0000242852_TRINITY_DN21302_c0_g1_i3	243.6	152
EOG09360E9S	Duplicated	C0000242853_TRINITY_DN21302_c0_g2_i1	243.9	152
EOG09360E9S	Duplicated	C0000242859_TRINITY_DN21302_c0_g2_i4	243.1	152
EOG09360EB9	Fragmented	C0000212737_TRINITY_DN1595_c0_g1_i1	319.6	242
EOG09360EBH	Duplicated	C0000113516_TRINITY_DN21981_c0_g2_i1	567.4	285
EOG09360EBH	Duplicated	C0000289941_TRINITY_DN25470_c1_g3_i5	575.4	285
EOG09360EBH	Duplicated	C0000289944_TRINITY_DN25470_c1_g1_i6	575.3	285
EOG09360EE5	Duplicated	C0000255835_TRINITY_DN22357_c0_g1_i1	597.9	300
EOG09360EE5	Duplicated	C0000255838_TRINITY_DN22357_c0_g1_i4	598.8	300
EOG09360EE5	Duplicated	C0000255839_TRINITY_DN22357_c0_g1_i5	598.8	300
EOG09360EEW	Duplicated	C0000172122_TRINITY_DN24242_c0_g1_i2	701.4	331
EOG09360EEW	Duplicated	C0000172128_TRINITY_DN24242_c0_g2_i4	701.3	331
EOG09360EEW	Duplicated	C0000172134_TRINITY_DN24242_c0_g1_i8	679.7	331
EOG09360EFD	Duplicated	C0000109118_TRINITY_DN22508_c0_g2_i2	571.6	294
EOG09360EFD	Duplicated	C0000109120_TRINITY_DN22508_c0_g1_i3	571.6	294
EOG09360EFH	Duplicated	C0000058804_TRINITY_DN28748_c0_g1_i14	558.8	306
EOG09360EFH	Duplicated	C0000058819_TRINITY_DN28748_c0_g2_i17	557.2	321
EOG09360EFH	Duplicated	C0000058822_TRINITY_DN28748_c0_g1_i25	558.8	321
EOG09360EG7	Complete	C0000009080_TRINITY_DN19006_c0_g1_i4	395.8	356
EOG09360EIH	Duplicated	C0000186741_TRINITY_DN26907_c0_g2_i8	492.9	280
EOG09360EIH	Duplicated	C0000186746_TRINITY_DN26907_c0_g2_i13	494.1	280
EOG09360EIH	Duplicated	C0000186767_TRINITY_DN26907_c0_g1_i12	492.9	280
EOG09360EKU	Duplicated	C0000128719_TRINITY_DN29433_c0_g1_i3	439.4	288
EOG09360EKU	Duplicated	C0000128726_TRINITY_DN29433_c0_g2_i11	439.7	288
EOG09360EKU	Duplicated	C0000128730_TRINITY_DN29433_c0_g1_i8	439.8	288
EOG09360EL1	Duplicated	C0000144703_TRINITY_DN23043_c0_g1_i4	518.1	305
EOG09360EL1	Duplicated	C0000144709_TRINITY_DN23043_c0_g1_i8	517.9	305
EOG09360EL1	Duplicated	C0000144715_TRINITY_DN23043_c0_g1_i10	518.1	305
EOG09360ELM	Duplicated	C0000142335_TRINITY_DN27803_c3_g3_i2	461.7	274
EOG09360ELM	Duplicated	C0000142343_TRINITY_DN27803_c3_g3_i4	461.3	274
EOG09360ELM	Duplicated	C0000142357_TRINITY_DN27803_c3_g3_i9	462.6	274
EOG09360EM9	Duplicated	C0000140961_TRINITY_DN27842_c0_g3_i2	527.2	281
EOG09360EM9	Duplicated	C0000140966_TRINITY_DN27842_c0_g3_i3	527.2	281
EOG09360EM9	Duplicated	C0000304012_TRINITY_DN19320_c0_g1_i1	527.0	281
EOG09360EMI	Duplicated	C0000021184_TRINITY_DN18464_c0_g1_i1	695.3	308
EOG09360EMI	Duplicated	C0000021184_TRINITY_DN18464_c0_g1_i1	695.3	308
EOG09360EMI	Duplicated	C0000021185_TRINITY_DN18464_c0_g1_i2	697.5	308
EOG09360EMJ	Duplicated	C0000224188_TRINITY_DN23168_c1_g1_i1	388.5	236
EOG09360EMJ	Duplicated	C0000224190_TRINITY_DN23168_c1_g2_i1	388.4	236
EOG09360EMJ	Duplicated	C0000224191_TRINITY_DN23168_c1_g2_i2	388.2	236
EOG09360EMK	Duplicated	C0000051183_TRINITY_DN13134_c0_g1_i1	455.9	283
EOG09360EMK	Duplicated	C0000109916_TRINITY_DN21111_c0_g1_i1	456.0	283
EOG09360EMK	Duplicated	C0000109917_TRINITY_DN21111_c0_g1_i2	456.0	283
EOG09360EP0	Duplicated	C0000162231_TRINITY_DN19760_c0_g1_i2	396.7	324
EOG09360EP0	Duplicated	C0000162232_TRINITY_DN19760_c0_g2_i1	395.9	322
EOG09360EPY	Duplicated	C0000030387_TRINITY_DN20600_c0_g1_i1	400.7	295
EOG09360EPY	Duplicated	C0000030388_TRINITY_DN20600_c0_g2_i1	400.4	295
EOG09360EPY	Duplicated	C0000071526_TRINITY_DN29286_c2_g1_i4	357.5	295
EOG09360ES7	Duplicated	C0000181349_TRINITY_DN27491_c0_g2_i7	331.9	274
EOG09360ES7	Duplicated	C0000181353_TRINITY_DN27491_c0_g2_i11	302.5	264
EOG09360ES7	Duplicated	C0000181358_TRINITY_DN27491_c0_g2_i14	332.3	274
EOG09360ESZ	Duplicated	C0000228561_TRINITY_DN23714_c0_g1_i3	598.2	357
EOG09360ESZ	Duplicated	C0000228564_TRINITY_DN23714_c0_g1_i6	598.4	357
EOG09360ETX	Complete	C0000016185_TRINITY_DN26588_c7_g1_i4	584.1	304
EOG09360EUJ	Duplicated	C0000221994_TRINITY_DN25504_c0_g1_i1	551.8	277
EOG09360EUJ	Duplicated	C0000222003_TRINITY_DN25504_c0_g1_i8	552.9	277
EOG09360EUJ	Duplicated	C0000222021_TRINITY_DN25504_c0_g1_i25	500.4	265
EOG09360EUK	Duplicated	C0000191180_TRINITY_DN30573_c4_g2_i24	620.2	355
EOG09360EUK	Duplicated	C0000191182_TRINITY_DN30573_c4_g2_i25	616.2	383
EOG09360EUN	Duplicated	C0000009297_TRINITY_DN19080_c0_g1_i1	390.9	329
EOG09360EUN	Duplicated	C0000304028_TRINITY_DN19384_c0_g1_i1	390.2	329
EOG09360EV2	Duplicated	C0000178319_TRINITY_DN26176_c0_g1_i1	628.4	378
EOG09360EV2	Duplicated	C0000178326_TRINITY_DN26176_c0_g1_i6	630.2	378
EOG09360EV2	Duplicated	C0000178328_TRINITY_DN26176_c0_g1_i7	630.1	378
EOG09360EW1	Duplicated	C0000152326_TRINITY_DN27993_c3_g2_i4	288.5	202
EOG09360EW1	Duplicated	C0000152329_TRINITY_DN27993_c3_g6_i3	289.6	202
EOG09360EWV	Duplicated	C0000206076_TRINITY_DN24518_c0_g2_i1	561.7	372
EOG09360EWV	Duplicated	C0000206081_TRINITY_DN24518_c0_g1_i4	561.5	372
EOG09360EX7	Duplicated	C0000202349_TRINITY_DN28368_c1_g1_i1	630.9	313
EOG09360EX7	Duplicated	C0000304436_TRINITY_DN4567_c0_g1_i1	630.8	313
EOG09360EYE	Duplicated	C0000008507_TRINITY_DN30952_c2_g1_i1	496.1	261
EOG09360EYE	Duplicated	C0000008518_TRINITY_DN30952_c2_g1_i2	495.1	261
EOG09360EYE	Duplicated	C0000008533_TRINITY_DN30952_c2_g1_i5	504.0	264
EOG09360EYO	Duplicated	C0000043387_TRINITY_DN23433_c0_g2_i3	546.2	261
EOG09360EYO	Duplicated	C0000043392_TRINITY_DN23433_c0_g1_i4	546.5	261
EOG09360F0Y	Duplicated	C0000178339_TRINITY_DN26113_c1_g1_i5	568.2	273
EOG09360F0Y	Duplicated	C0000178355_TRINITY_DN26113_c1_g1_i21	568.8	273
EOG09360F0Y	Duplicated	C0000178359_TRINITY_DN26113_c1_g1_i25	568.5	273
EOG09360F1B	Duplicated	C0000233405_TRINITY_DN22214_c1_g1_i1	558.4	316
EOG09360F1B	Duplicated	C0000233406_TRINITY_DN22214_c1_g1_i2	558.3	316
EOG09360F1B	Duplicated	C0000233409_TRINITY_DN22214_c1_g2_i2	558.3	316
EOG09360F1R	Duplicated	C0000226398_TRINITY_DN24960_c2_g1_i4	343.9	249
EOG09360F1R	Duplicated	C0000226400_TRINITY_DN24960_c2_g1_i6	341.9	249
EOG09360F1R	Duplicated	C0000226405_TRINITY_DN24960_c2_g1_i9	341.9	249
EOG09360F40	Duplicated	C0000308847_TRINITY_DN19847_c0_g3_i1	523.3	274
EOG09360F40	Duplicated	C0000308847_TRINITY_DN19847_c0_g3_i1	523.5	274
EOG09360F40	Duplicated	C0000308848_TRINITY_DN19847_c0_g2_i2	508.4	274
EOG09360F40	Duplicated	C0000308849_TRINITY_DN19847_c0_g3_i2	525.8	274
EOG09360F4O	Complete	C0000110043_TRINITY_DN21121_c0_g1_i1	404.6	313
EOG09360F53	Complete	C0000043326_TRINITY_DN23407_c0_g2_i2	600.5	356
EOG09360F56	Duplicated	C0000214271_TRINITY_DN23672_c0_g2_i2	520.4	302
EOG09360F56	Duplicated	C0000214272_TRINITY_DN23672_c0_g1_i3	520.3	302
EOG09360F56	Duplicated	C0000214282_TRINITY_DN23672_c0_g2_i9	519.8	307
EOG09360F69	Duplicated	C0000062271_TRINITY_DN24429_c0_g1_i1	379.5	259
EOG09360F69	Duplicated	C0000062275_TRINITY_DN24429_c0_g2_i2	379.5	259
EOG09360F69	Duplicated	C0000062276_TRINITY_DN24429_c0_g2_i3	367.8	261
EOG09360F6U	Duplicated	C0000126396_TRINITY_DN27332_c0_g2_i3	647.9	333
EOG09360F6U	Duplicated	C0000126402_TRINITY_DN27332_c0_g2_i7	647.9	333
EOG09360F6U	Duplicated	C0000126404_TRINITY_DN27332_c0_g1_i8	647.8	333
EOG09360F71	Duplicated	C0000028255_TRINITY_DN26706_c0_g2_i5	459.8	237
EOG09360F71	Duplicated	C0000028261_TRINITY_DN26706_c0_g1_i9	460.2	237
EOG09360F71	Duplicated	C0000028275_TRINITY_DN26706_c0_g1_i15	460.5	237
EOG09360F83	Duplicated	C0000250345_TRINITY_DN25866_c0_g2_i1	484.7	323
EOG09360F83	Duplicated	C0000250345_TRINITY_DN25866_c0_g2_i1	541.4	320
EOG09360F83	Duplicated	C0000250347_TRINITY_DN25866_c0_g2_i3	542.1	320
EOG09360F83	Duplicated	C0000250349_TRINITY_DN25866_c0_g2_i5	541.8	320
EOG09360F83	Duplicated	C0000250349_TRINITY_DN25866_c0_g2_i5	541.8	320
EOG09360F8D	Duplicated	C0000108897_TRINITY_DN1091_c0_g1_i1	380.8	301
EOG09360F8D	Duplicated	C0000283242_TRINITY_DN28533_c1_g1_i2	380.9	310
EOG09360F8D	Duplicated	C0000283249_TRINITY_DN28533_c1_g1_i8	380.9	310
EOG09360F8I	Duplicated	C0000236311_TRINITY_DN29801_c0_g2_i16	331.8	229
EOG09360F8I	Duplicated	C0000236314_TRINITY_DN29801_c0_g1_i7	309.8	206
EOG09360F8I	Duplicated	C0000236316_TRINITY_DN29801_c0_g1_i8	309.3	206
EOG09360F8Q	Duplicated	C0000126345_TRINITY_DN27315_c0_g2_i1	562.3	326
EOG09360F8Q	Duplicated	C0000126357_TRINITY_DN27315_c0_g1_i6	561.5	308
EOG09360F8Q	Duplicated	C0000126363_TRINITY_DN27315_c0_g1_i12	562.5	326
EOG09360FB1	Duplicated	C0000186814_TRINITY_DN26928_c2_g5_i2	515.9	308
EOG09360FB1	Duplicated	C0000186833_TRINITY_DN26928_c2_g4_i3	530.8	365
EOG09360FB1	Duplicated	C0000186840_TRINITY_DN26928_c2_g5_i5	533.3	358
EOG09360FB7	Duplicated	C0000226442_TRINITY_DN24937_c1_g1_i2	551.5	301
EOG09360FB7	Duplicated	C0000226443_TRINITY_DN24937_c1_g1_i3	549.7	301
EOG09360FB7	Duplicated	C0000226462_TRINITY_DN24937_c1_g1_i9	551.5	301
EOG09360FBI	Duplicated	C0000152190_TRINITY_DN27968_c0_g1_i26	388.8	288
EOG09360FBI	Duplicated	C0000152190_TRINITY_DN27968_c0_g1_i26	410.1	310
EOG09360FCX	Duplicated	C0000009355_TRINITY_DN19040_c0_g1_i3	614.5	288
EOG09360FCX	Duplicated	C0000208571_TRINITY_DN27032_c1_g3_i2	613.1	288
EOG09360FDV	Duplicated	C0000057449_TRINITY_DN28779_c4_g1_i4	443.5	271
EOG09360FDV	Duplicated	C0000057450_TRINITY_DN28779_c4_g2_i2	443.4	271
EOG09360FE1	Duplicated	C0000144799_TRINITY_DN23030_c0_g1_i2	464.7	257
EOG09360FE1	Duplicated	C0000144799_TRINITY_DN23030_c0_g1_i2	464.8	257
EOG09360FE1	Duplicated	C0000144803_TRINITY_DN23030_c0_g1_i6	464.4	257
EOG09360FE1	Duplicated	C0000144808_TRINITY_DN23030_c0_g1_i11	468.4	258
EOG09360FIH	Duplicated	C0000222876_TRINITY_DN25586_c0_g1_i1	693.5	349
EOG09360FIH	Duplicated	C0000222877_TRINITY_DN25586_c0_g1_i2	693.5	349
EOG09360FIH	Duplicated	C0000222878_TRINITY_DN25586_c0_g1_i3	693.2	349
EOG09360FIO	Duplicated	C0000189574_TRINITY_DN22078_c0_g2_i1	671.4	315
EOG09360FIO	Duplicated	C0000189578_TRINITY_DN22078_c0_g2_i4	671.7	315
EOG09360FIO	Duplicated	C0000189580_TRINITY_DN22078_c0_g1_i4	671.3	315
EOG09360FJP	Duplicated	C0000095249_TRINITY_DN30162_c1_g1_i3	619.3	412
EOG09360FJP	Duplicated	C0000095250_TRINITY_DN30162_c1_g1_i4	627.9	412
EOG09360FJQ	Complete	C0000207444_TRINITY_DN48188_c0_g1_i1	348.4	176
EOG09360FJY	Duplicated	C0000287348_TRINITY_DN23272_c0_g2_i2	526.4	274
EOG09360FJY	Duplicated	C0000287353_TRINITY_DN23272_c0_g3_i3	526.5	274
EOG09360FJY	Duplicated	C0000287358_TRINITY_DN23272_c0_g3_i7	517.2	266
EOG09360FKR	Duplicated	C0000111335_TRINITY_DN24110_c0_g2_i2	444.9	295
EOG09360FKR	Duplicated	C0000111342_TRINITY_DN24110_c0_g1_i3	445.0	295
EOG09360FKR	Duplicated	C0000111346_TRINITY_DN24110_c0_g2_i6	445.0	295
EOG09360FLC	Duplicated	C0000164072_TRINITY_DN24762_c0_g2_i1	450.2	247
EOG09360FLC	Duplicated	C0000164073_TRINITY_DN24762_c0_g1_i2	434.4	246
EOG09360FLC	Duplicated	C0000164075_TRINITY_DN24762_c0_g1_i3	499.9	280
EOG09360FM4	Duplicated	C0000233135_TRINITY_DN22288_c0_g1_i3	445.8	366
EOG09360FM4	Duplicated	C0000233139_TRINITY_DN22288_c0_g2_i3	446.7	366
EOG09360FML	Duplicated	C0000021073_TRINITY_DN18436_c0_g1_i1	509.8	260
EOG09360FML	Duplicated	C0000021075_TRINITY_DN18436_c0_g2_i2	509.8	260
EOG09360FML	Duplicated	C0000021077_TRINITY_DN18436_c0_g2_i3	509.6	260
EOG09360FN1	Duplicated	C0000193056_TRINITY_DN30519_c2_g1_i1	530.4	278
EOG09360FN1	Duplicated	C0000193075_TRINITY_DN30519_c2_g3_i5	530.3	278
EOG09360FOF	Complete	C0000256705_TRINITY_DN23360_c0_g1_i2	220.7	361
EOG09360FQU	Duplicated	C0000219868_TRINITY_DN21208_c0_g1_i1	530.7	333
EOG09360FQU	Duplicated	C0000253225_TRINITY_DN21653_c0_g1_i1	530.5	333
EOG09360FR1	Duplicated	C0000268788_TRINITY_DN29595_c0_g1_i1	313.8	210
EOG09360FR1	Duplicated	C0000268851_TRINITY_DN29595_c6_g1_i1	275.6	187
EOG09360FRJ	Duplicated	C0000296743_TRINITY_DN29910_c3_g2_i3	430.3	228
EOG09360FRJ	Duplicated	C0000296748_TRINITY_DN29910_c3_g4_i3	427.7	228
EOG09360FU3	Duplicated	C0000298466_TRINITY_DN25617_c0_g1_i1	464.2	287
EOG09360FU3	Duplicated	C0000298475_TRINITY_DN25617_c0_g1_i10	464.9	287
EOG09360FU3	Duplicated	C0000298478_TRINITY_DN25617_c0_g1_i13	465.1	287
EOG09360FUF	Duplicated	C0000027753_TRINITY_DN26733_c3_g1_i1	448.9	305
EOG09360FUF	Duplicated	C0000027759_TRINITY_DN26733_c3_g1_i7	448.5	305
EOG09360FUF	Duplicated	C0000027775_TRINITY_DN26733_c3_g1_i22	448.6	305
EOG09360FUF	Duplicated	C0000027775_TRINITY_DN26733_c3_g1_i22	448.6	305
EOG09360FUV	Duplicated	C0000050349_TRINITY_DN21034_c0_g1_i3	439.4	246
EOG09360FUV	Duplicated	C0000050350_TRINITY_DN21034_c0_g1_i4	448.3	253
EOG09360FUV	Duplicated	C0000204882_TRINITY_DN14698_c0_g1_i1	448.5	253
EOG09360FVA	Duplicated	C0000204331_TRINITY_DN23537_c0_g2_i2	570.9	293
EOG09360FVA	Duplicated	C0000204332_TRINITY_DN23537_c0_g3_i1	571.2	293
EOG09360FVB	Duplicated	C0000045593_TRINITY_DN25320_c1_g1_i1	445.9	299
EOG09360FVB	Duplicated	C0000045599_TRINITY_DN25320_c1_g1_i6	446.1	299
EOG09360FVB	Duplicated	C0000064709_TRINITY_DN21889_c0_g2_i1	460.9	299
EOG09360FVD	Duplicated	C0000256666_TRINITY_DN23300_c0_g2_i1	382.6	243
EOG09360FVD	Duplicated	C0000256670_TRINITY_DN23300_c0_g1_i3	359.0	218
EOG09360FVD	Duplicated	C0000256671_TRINITY_DN23300_c0_g1_i4	382.4	238
EOG09360FVP	Duplicated	C0000227567_TRINITY_DN20974_c0_g1_i1	469.1	271
EOG09360FVP	Duplicated	C0000227568_TRINITY_DN20974_c0_g1_i2	469.5	271
EOG09360FVP	Duplicated	C0000227570_TRINITY_DN20974_c0_g1_i4	471.9	286
EOG09360FWB	Duplicated	C0000044765_TRINITY_DN25391_c0_g2_i1	419.4	277
EOG09360FWB	Duplicated	C0000044770_TRINITY_DN25391_c0_g3_i3	419.0	277
EOG09360FWB	Duplicated	C0000044774_TRINITY_DN25391_c0_g2_i6	419.4	277
EOG09360FWE	Duplicated	C0000112333_TRINITY_DN22640_c0_g1_i1	552.2	278
EOG09360FWE	Duplicated	C0000112335_TRINITY_DN22640_c0_g1_i3	550.7	278
EOG09360FWE	Duplicated	C0000112341_TRINITY_DN22640_c0_g1_i9	550.7	278
EOG09360G0D	Duplicated	C0000100116_TRINITY_DN18336_c0_g1_i1	584.7	276
EOG09360G0D	Duplicated	C0000100117_TRINITY_DN18336_c0_g1_i2	566.7	277
EOG09360G0D	Duplicated	C0000242509_TRINITY_DN21347_c0_g1_i3	584.9	276
EOG09360G0I	Duplicated	C0000034810_TRINITY_DN20818_c0_g1_i1	432.2	279
EOG09360G0I	Duplicated	C0000044388_TRINITY_DN18014_c1_g1_i1	434.0	294
EOG09360G0X	Duplicated	C0000107007_TRINITY_DN28680_c0_g1_i7	334.0	272
EOG09360G0X	Duplicated	C0000107026_TRINITY_DN28680_c0_g1_i19	329.4	272
EOG09360G0X	Duplicated	C0000107032_TRINITY_DN28680_c0_g1_i21	329.1	272
EOG09360G1W	Duplicated	C0000119103_TRINITY_DN26255_c5_g1_i1	500.6	262
EOG09360G1W	Duplicated	C0000119108_TRINITY_DN26255_c5_g2_i4	500.8	262
EOG09360G2E	Complete	C0000292584_TRINITY_DN3822_c0_g1_i1	437.9	255
EOG09360G30	Duplicated	C0000154785_TRINITY_DN27979_c1_g1_i2	593.8	293
EOG09360G30	Duplicated	C0000154794_TRINITY_DN27979_c1_g1_i10	571.7	293
EOG09360G30	Duplicated	C0000154795_TRINITY_DN27979_c1_g1_i11	593.8	293
EOG09360G3S	Duplicated	C0000080010_TRINITY_DN22904_c0_g2_i3	483.4	291
EOG09360G3S	Duplicated	C0000080015_TRINITY_DN22904_c0_g1_i6	483.5	291
EOG09360G3S	Duplicated	C0000080016_TRINITY_DN22904_c0_g1_i7	481.8	291
EOG09360G42	Duplicated	C0000020186_TRINITY_DN25262_c1_g2_i7	524.0	268
